name,address_line1,address_line2,address_city,address_state,address_zip,business_name,deserves_line,headline_font,qr_image_url,old_shot_url,new_shot_url,metadata_slug,metadata_qr_code,metadata_trade,metadata_mailable
Green Home Pest Control,355 E Warner Rd #2,,Chandler,AZ,85225,Green Home Pest Control,deserves a better,67,https://demo.buildlocal.agency/m/qr/pc0028.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/green-home-pest-control-chandler-new.jpg,green-home-pest-control-chandler,pc0028,pest,yes
Arizona Termite & Pest Solutions,1260 N Arizona Ave # C,,Chandler,AZ,85225,Arizona Termite & Pest Solutions,deserves a better,48,https://demo.buildlocal.agency/m/qr/pc0029.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/arizona-termite-and-pest-solutions-new.jpg,arizona-termite-and-pest-solutions,pc0029,pest,yes
Pro Active Pest Control,3454 N San Marcos Pl Suite C-9,,Chandler,AZ,85225,Pro Active Pest Control,deserves a better,67,https://demo.buildlocal.agency/m/qr/pc0030.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/pro-active-pest-control-new.jpg,pro-active-pest-control,pc0030,pest,yes
Sun Lakes Pest Control,1340 E Riggs Rd,,Chandler,AZ,85249,Sun Lakes Pest Control,deserves a better,70,https://demo.buildlocal.agency/m/qr/pc0031.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/sun-lakes-pest-control-new.jpg,sun-lakes-pest-control,pc0031,pest,yes
Green Mango Pest Control - Chandler,2440 E Germann Rd #17,,Chandler,AZ,85286,Green Mango Pest Control,deserves a better,64,https://demo.buildlocal.agency/m/qr/pc0032.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/green-mango-pest-control-chandler-new.jpg,green-mango-pest-control-chandler,pc0032,pest,yes
Truly Nolen Pest & Termite Control,150 W Elliot Rd Suite #9,,Chandler,AZ,85225,Truly Nolen Pest & Termite Control,deserves a better,45,https://demo.buildlocal.agency/m/qr/pc0033.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/truly-nolen-pest-and-termite-control-new.jpg,truly-nolen-pest-and-termite-control,pc0033,pest,yes
Anteater Exterminating Inc.,1373 N Lakeshore Dr,,Chandler,AZ,85226,Anteater Exterminating,deserves a better,70,https://demo.buildlocal.agency/m/qr/pc0034.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/anteater-exterminating-inc-new.jpg,anteater-exterminating-inc,pc0034,pest,yes
Lunar Pest Control,2858 W Gail Dr,,Chandler,AZ,85224,Lunar Pest Control,deserves a better,78,https://demo.buildlocal.agency/m/qr/pc0035.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/lunar-pest-control-new.jpg,lunar-pest-control,pc0035,pest,yes
Blue Sky Pest Control,1936 W Rawhide Ave,,Chandler,AZ,85233,Blue Sky Pest Control,deserves a better,73,https://demo.buildlocal.agency/m/qr/pc0036.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/blue-sky-pest-control-new.jpg,blue-sky-pest-control,pc0036,pest,yes
Spark Pest Control - Gilbert Office,700 N Neely St Suite 21,,Gilbert,AZ,85233,Spark Pest Control,deserves a better,78,https://demo.buildlocal.agency/m/qr/pc0037.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/spark-pest-control-gilbert-office-new.jpg,spark-pest-control-gilbert-office,pc0037,pest,yes
Scorpion King Exterminating,1530 E Williams Field Rd #201,,Gilbert,AZ,85295,Scorpion King Exterminating,deserves a better,57,https://demo.buildlocal.agency/m/qr/pc0038.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/scorpion-king-exterminating-new.jpg,scorpion-king-exterminating,pc0038,pest,yes
Firehouse Pest Control Services,1090 S Gilbert Rd,,Gilbert,AZ,85296,Firehouse Pest Control Services,deserves a better,50,https://demo.buildlocal.agency/m/qr/pc0039.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/firehouse-pest-control-services-new.jpg,firehouse-pest-control-services,pc0039,pest,yes
Magic Pest Control,700 N Golden Key St,,Gilbert,AZ,85233,Magic Pest Control,deserves a better,78,https://demo.buildlocal.agency/m/qr/pc0040.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/magic-pest-control-new.jpg,magic-pest-control,pc0040,pest,yes
AJ'S LANDSCAPING AND DEMO LLC,522 W Gary Way,,Phoenix,AZ,85041,AJ'S LANDSCAPING AND DEMO,deserves a better,62,https://demo.buildlocal.agency/m/qr/az0041.png,https://demo.buildlocal.agency/m/aj-s-landscaping-and-demo-llc-old.jpg,https://demo.buildlocal.agency/m/aj-s-landscaping-and-demo-llc-new.jpg,aj-s-landscaping-and-demo-llc,az0041,landscaping,yes
Diaz Tree and Landscape Management,3602 W Medlock Dr,,Phoenix,AZ,85019,Diaz Tree and Landscape Management,deserves a better,45,https://demo.buildlocal.agency/m/qr/az0042.png,https://demo.buildlocal.agency/m/diaz-tree-and-landscape-management-old.jpg,https://demo.buildlocal.agency/m/diaz-tree-and-landscape-management-new.jpg,diaz-tree-and-landscape-management,az0042,landscaping,yes
RX Outdoor Living,520 W Union Hills Dr,,Phoenix,AZ,85027,RX Outdoor Living,deserves a,78,https://demo.buildlocal.agency/m/qr/az0043.png,https://demo.buildlocal.agency/m/_no-website.jpg,https://demo.buildlocal.agency/m/rx-outdoor-living-new.jpg,rx-outdoor-living,az0043,landscaping,yes
Redwood Landscaping Services,4215 S Antonio,,Mesa,AZ,85212,Redwood Landscaping Services,deserves a better,55,https://demo.buildlocal.agency/m/qr/az0046.png,https://demo.buildlocal.agency/m/redwood-landscaping-services-old.jpg,https://demo.buildlocal.agency/m/redwood-landscaping-services-new.jpg,redwood-landscaping-services,az0046,landscaping,yes
AC Macias Landscaping LLC,3915 Aspen Ave,,Mesa,AZ,85206,AC Macias Landscaping,deserves a better,73,https://demo.buildlocal.agency/m/qr/az0048.png,https://demo.buildlocal.agency/m/ac-macias-landscaping-llc-old.jpg,https://demo.buildlocal.agency/m/ac-macias-landscaping-llc-new.jpg,ac-macias-landscaping-llc,az0048,landscaping,yes
The Desert Root,826 N 111th Pl,,Mesa,AZ,85207,The Desert Root,deserves a better,78,https://demo.buildlocal.agency/m/qr/az0049.png,https://demo.buildlocal.agency/m/the-desert-root-old.jpg,https://demo.buildlocal.agency/m/the-desert-root-new.jpg,the-desert-root,az0049,landscaping,yes
Coastal Landscaping Solutions,153 S Mesa Dr Apt 2,,Mesa,AZ,85210,Coastal Landscaping Solutions,deserves a better,53,https://demo.buildlocal.agency/m/qr/az0050.png,https://demo.buildlocal.agency/m/coastal-landscaping-solutions-old.jpg,https://demo.buildlocal.agency/m/coastal-landscaping-solutions-new.jpg,coastal-landscaping-solutions,az0050,landscaping,yes
Julio Tree Care & Landscaping,550 E 8th Ave,,Mesa,AZ,85204,Julio Tree Care & Landscaping,deserves a better,53,https://demo.buildlocal.agency/m/qr/az0051.png,https://demo.buildlocal.agency/m/julio-tree-care-and-landscaping-old.jpg,https://demo.buildlocal.agency/m/julio-tree-care-and-landscaping-new.jpg,julio-tree-care-and-landscaping,az0051,landscaping,yes
J & J Landscaping Material,5000 E McKellips Rd,,Mesa,AZ,85215,J & J Landscaping Material,deserves a better,59,https://demo.buildlocal.agency/m/qr/az0052.png,https://demo.buildlocal.agency/m/j-and-j-landscaping-material-old.jpg,https://demo.buildlocal.agency/m/j-and-j-landscaping-material-new.jpg,j-and-j-landscaping-material,az0052,landscaping,yes
EZ Landscape & Maintenance Inc. - Mesa Landscaping Service,841 S Winthrop Cir,,Mesa,AZ,85204,EZ Landscape & Maintenance,deserves a better,59,https://demo.buildlocal.agency/m/qr/az0053.png,https://demo.buildlocal.agency/m/ez-landscape-and-maintenance-inc-mesa-landscaping-service-old.jpg,https://demo.buildlocal.agency/m/ez-landscape-and-maintenance-inc-mesa-landscaping-service-new.jpg,ez-landscape-and-maintenance-inc-mesa-landscaping-service,az0053,landscaping,yes
Better Life Landscape and Design,1045 E McKellips Rd Suite 6,,Mesa,AZ,85203,Better Life Landscape and Design,deserves a better,48,https://demo.buildlocal.agency/m/qr/az0054.png,https://demo.buildlocal.agency/m/better-life-landscape-and-design-old.jpg,https://demo.buildlocal.agency/m/better-life-landscape-and-design-new.jpg,better-life-landscape-and-design,az0054,landscaping,yes
Green Forever Arizona,1507 S Country Club Dr,,Mesa,AZ,85210,Green Forever,deserves a better,78,https://demo.buildlocal.agency/m/qr/az0055.png,https://demo.buildlocal.agency/m/green-forever-arizona-old.jpg,https://demo.buildlocal.agency/m/green-forever-arizona-new.jpg,green-forever-arizona,az0055,landscaping,yes
All Storm Roofing and Construction,2162 E Williams Field Rd Suite #111,,Gilbert,AZ,85295,All Storm Roofing and Construction,deserves a better,45,https://demo.buildlocal.agency/m/qr/ro0041.png,https://demo.buildlocal.agency/m/all-storm-roofing-and-construction-old.jpg,https://demo.buildlocal.agency/m/all-storm-roofing-and-construction-new.jpg,all-storm-roofing-and-construction,ro0041,roofing,yes
First Response Roofing,1371 E Indigo St,,Gilbert,AZ,85298,First Response Roofing,deserves a better,70,https://demo.buildlocal.agency/m/qr/ro0042.png,https://demo.buildlocal.agency/m/first-response-roofing-old.jpg,https://demo.buildlocal.agency/m/first-response-roofing-new.jpg,first-response-roofing,ro0042,roofing,yes
Aloha Desert Pool Service of Gilbert,1525 S Higley Rd Suite 104,,Gilbert,AZ,85296,Aloha Desert Pool Service of Gilbert,deserves a better,43,https://demo.buildlocal.agency/m/qr/pl0042.png,https://demo.buildlocal.agency/m/aloha-desert-pool-service-of-gilbert-old.jpg,https://demo.buildlocal.agency/m/aloha-desert-pool-service-of-gilbert-new.jpg,aloha-desert-pool-service-of-gilbert,pl0042,pool,yes
"Arizona Quality Pool Service and Repair, LLC",335 W Cullumber Ave,,Gilbert,AZ,85233,Arizona Quality Pool Service and Repair,deserves a better,39,https://demo.buildlocal.agency/m/qr/pl0044.png,https://demo.buildlocal.agency/m/arizona-quality-pool-service-and-repair-llc-old.jpg,https://demo.buildlocal.agency/m/arizona-quality-pool-service-and-repair-llc-new.jpg,arizona-quality-pool-service-and-repair-llc,pl0044,pool,yes
pH Balanced Pool Service,330 S Gibson St,,Gilbert,AZ,85296,pH Balanced Pool Service,deserves a better,64,https://demo.buildlocal.agency/m/qr/pl0045.png,https://demo.buildlocal.agency/m/ph-balanced-pool-service-old.jpg,https://demo.buildlocal.agency/m/ph-balanced-pool-service-new.jpg,ph-balanced-pool-service,pl0045,pool,yes
RNR Service Solutions,3303 S Lindsay Rd STE 103,,Gilbert,AZ,85297,RNR Service Solutions,deserves a better,73,https://demo.buildlocal.agency/m/qr/pl0046.png,https://demo.buildlocal.agency/m/rnr-service-solutions-old.jpg,https://demo.buildlocal.agency/m/rnr-service-solutions-new.jpg,rnr-service-solutions,pl0046,pool,yes
Scottsdale Pool Service and Repair,24616 N 72nd Pl,,Scottsdale,AZ,85255,Scottsdale Pool Service and Repair,deserves a better,45,https://demo.buildlocal.agency/m/qr/pl0047.png,https://demo.buildlocal.agency/m/scottsdale-pool-service-and-repair-old.jpg,https://demo.buildlocal.agency/m/scottsdale-pool-service-and-repair-new.jpg,scottsdale-pool-service-and-repair,pl0047,pool,yes
Priority Pool Service,6931 E Thomas Rd,,Scottsdale,AZ,85251,Priority Pool Service,deserves a better,73,https://demo.buildlocal.agency/m/qr/pl0048.png,https://demo.buildlocal.agency/m/priority-pool-service-old.jpg,https://demo.buildlocal.agency/m/priority-pool-service-new.jpg,priority-pool-service,pl0048,pool,yes
Pool Pilots Pool Service and Repair,3260 Hayden Rd #210,,Scottsdale,AZ,85251,Pool Pilots Pool Service and Repair,deserves a better,44,https://demo.buildlocal.agency/m/qr/pl0049.png,https://demo.buildlocal.agency/m/pool-pilots-pool-service-and-repair-old.jpg,https://demo.buildlocal.agency/m/pool-pilots-pool-service-and-repair-new.jpg,pool-pilots-pool-service-and-repair,pl0049,pool,yes
Paradise Pool,7505 E McCormick Pkwy,,Scottsdale,AZ,85258,Paradise Pool,deserves a better,78,https://demo.buildlocal.agency/m/qr/pl0050.png,https://demo.buildlocal.agency/m/paradise-pool-old.jpg,https://demo.buildlocal.agency/m/paradise-pool-new.jpg,paradise-pool,pl0050,pool,yes
Orkin,75 W Baseline Rd Ste 32,,Gilbert,AZ,85233,Orkin,deserves a better,78,https://demo.buildlocal.agency/m/qr/pc0041.png,https://demo.buildlocal.agency/m/orkin-old.jpg,https://demo.buildlocal.agency/m/orkin-new.jpg,orkin,pc0041,pest,yes
CAPE Pest Control,725 W Elliot Rd Ste 102,,Gilbert,AZ,85233,CAPE Pest Control,deserves a better,78,https://demo.buildlocal.agency/m/qr/pc0042.png,https://demo.buildlocal.agency/m/cape-pest-control-gilbert-old.jpg,https://demo.buildlocal.agency/m/cape-pest-control-gilbert-new.jpg,cape-pest-control-gilbert,pc0042,pest,yes
Terminix,1240 W San Pedro St,,Gilbert,AZ,85233,Terminix,deserves a better,78,https://demo.buildlocal.agency/m/qr/pc0043.png,https://demo.buildlocal.agency/m/terminix-old.jpg,https://demo.buildlocal.agency/m/terminix-new.jpg,terminix,pc0043,pest,yes
Pest Control Solutions,952 E Baseline Rd A119,,Gilbert,AZ,85204,Pest Control Solutions,deserves a better,70,https://demo.buildlocal.agency/m/qr/pc0044.png,https://demo.buildlocal.agency/m/pest-control-solutions-old.jpg,https://demo.buildlocal.agency/m/pest-control-solutions-new.jpg,pest-control-solutions,pc0044,pest,yes
